GPS TOW [s],IMU Temp [C],Acc X [g],Acc Y [g],Acc Z [g],Gyr X [deg/s],Gyr Y [deg/s],Gyr Z [deg/s],Mag X [uT],Mag Y [uT],Mag Z [uT]
179540.161,,-0.05371,-0.02173,-0.95752,-0.06104,0.51880,0.09155,,,
179540.166,,-0.05566,-0.02661,-0.95850,0.09155,0.45776,0.03052,-0.4,40.6,22.3
179540.171,,-0.05542,-0.02295,-0.95850,0.15259,0.39673,0.03052,,,
179540.176,,-0.05420,-0.02295,-0.96118,0.15259,0.45776,0.09155,,,
179540.181,,-0.05566,-0.01831,-0.96094,0.06104,0.45776,0.12207,,,
179540.186,,-0.05542,-0.01831,-0.95898,0.06104,0.39673,0.06104,,,
179540.191,,-0.05371,-0.02393,-0.95508,0.12207,0.51880,0.00000,,,
179540.196,,-0.05664,-0.02368,-0.95923,0.09155,0.30518,0.03052,,,
179540.201,,-0.05762,-0.01929,-0.95557,0.18311,0.33569,0.15259,,,
179540.206,,-0.05469,-0.02319,-0.95264,0.15259,0.42725,0.09155,0.6,42.1,22.4
179540.211,,-0.05420,-0.02441,-0.95508,0.06104,0.48828,0.06104,,,
179540.216,,-0.05469,-0.02222,-0.96167,0.03052,0.45776,0.00000,,,
179540.221,,-0.05493,-0.02051,-0.95923,0.18311,0.42725,0.12207,,,
179540.226,,-0.05664,-0.01929,-0.95386,0.15259,0.51880,0.18311,,,
179540.231,,-0.05420,-0.02368,-0.95703,0.06104,0.51880,0.06104,,,
179540.236,,-0.05420,-0.02100,-0.95825,0.18311,0.48828,-0.03052,,,
179540.241,,-0.05493,-0.02222,-0.96143,0.15259,0.45776,0.18311,,,
179540.246,,-0.05396,-0.01929,-0.95996,0.12207,0.36621,0.15259,-1.4,43.1,21.7
179540.251,,-0.05444,-0.02466,-0.95850,0.12207,0.45776,0.00000,,,
179540.255,,-0.05615,-0.02441,-0.95703,0.09155,0.30518,0.09155,,,
179540.260,,-0.05518,-0.02173,-0.95776,0.06104,0.33569,0.09155,,,
179540.265,,-0.05566,-0.02148,-0.95679,0.09155,0.57983,-0.03052,,,
179540.270,,-0.05640,-0.02100,-0.95996,0.12207,0.57983,0.00000,,,
179540.275,,-0.05713,-0.02271,-0.95605,0.15259,0.51880,0.06104,,,
179540.280,,-0.05396,-0.02246,-0.95605,0.06104,0.45776,0.00000,,,
179540.285,,-0.05298,-0.02222,-0.95996,-0.06104,0.45776,0.03052,0.1,41.6,21.4
179540.290,,-0.05591,-0.02246,-0.96045,0.18311,0.51880,0.12207,,,
179540.295,,-0.05811,-0.02490,-0.95776,0.12207,0.48828,0.09155,,,
179540.300,,-0.05591,-0.02368,-0.96191,0.09155,0.48828,-0.03052,,,
179540.305,,-0.05591,-0.02295,-0.95996,0.06104,0.48828,0.03052,,,
179540.310,,-0.05615,-0.02026,-0.96143,0.03052,0.48828,0.18311,,,
179540.315,,-0.05493,-0.02197,-0.95923,0.12207,0.57983,0.15259,,,
179540.320,,-0.05713,-0.02173,-0.95752,0.00000,0.39673,0.15259,,,
179540.325,,-0.05444,-0.02222,-0.95996,-0.03052,0.42725,0.03052,1.1,43.1,21.6
179540.330,,-0.05151,-0.02612,-0.96045,-0.03052,0.45776,0.09155,,,
179540.335,,-0.05786,-0.02417,-0.95752,0.12207,0.39673,0.18311,,,
179540.340,,-0.05688,-0.02051,-0.95898,0.09155,0.48828,0.15259,,,
179540.345,,-0.05664,-0.02148,-0.95703,0.06104,0.48828,0.15259,,,
179540.350,,-0.05786,-0.02002,-0.95825,0.09155,0.64087,0.15259,,,
179540.355,,-0.05371,-0.02075,-0.95605,0.06104,0.51880,0.09155,,,
179540.360,,-0.05542,-0.02075,-0.96191,0.21362,0.42725,0.18311,,,
179540.365,,-0.05493,-0.02344,-0.96167,0.06104,0.48828,0.06104,-0.4,43.6,21.4
179540.370,,-0.05737,-0.02124,-0.95825,0.00000,0.51880,0.03052,,,
179540.375,,-0.05664,-0.02393,-0.95557,0.03052,0.45776,-0.03052,,,
179540.380,,-0.05664,-0.02148,-0.95874,0.00000,0.51880,0.09155,,,
179540.385,,-0.05835,-0.02197,-0.96069,0.09155,0.36621,0.09155,,,
179540.390,,-0.05688,-0.02393,-0.95947,0.06104,0.36621,0.09155,,,
179540.394,,-0.05688,-0.01929,-0.95581,0.03052,0.45776,0.09155,,,
179540.399,,-0.05688,-0.01953,-0.95532,0.12207,0.42725,0.09155,,,
179540.404,,-0.05688,-0.02051,-0.95996,0.18311,0.30518,0.24414,0.6,40.6,21.6
179540.409,,-0.05420,-0.02197,-0.95752,0.09155,0.39673,0.12207,,,
179540.414,,-0.05420,-0.02051,-0.95728,-0.03052,0.57983,0.00000,,,
179540.419,,-0.05615,-0.01978,-0.96021,0.15259,0.51880,-0.09155,,,
179540.424,,-0.05396,-0.02197,-0.95581,0.18311,0.48828,0.03052,,,
179540.429,,-0.05420,-0.02319,-0.95068,0.06104,0.42725,0.15259,,,
179540.434,,-0.05444,-0.02539,-0.95776,0.09155,0.39673,0.06104,,,
179540.439,,-0.05396,-0.01953,-0.95728,0.21362,0.51880,0.15259,,,
179540.444,,-0.05493,-0.01978,-0.95654,0.15259,0.45776,0.15259,0.1,42.1,21.8
179540.449,,-0.05615,-0.02124,-0.95874,0.03052,0.45776,0.09155,,,
179540.454,,-0.05664,-0.02173,-0.96167,0.06104,0.54932,0.00000,,,
179540.459,,-0.05518,-0.02319,-0.95996,0.03052,0.45776,0.15259,,,
179540.464,,-0.05396,-0.02100,-0.95654,0.03052,0.42725,0.15259,,,
179540.469,23.150,-0.05615,-0.02441,-0.95898,0.09155,0.39673,0.03052,,,
179540.474,,-0.05615,-0.02002,-0.95483,0.12207,0.45776,0.15259,,,
179540.479,,-0.05444,-0.02173,-0.95947,0.03052,0.51880,0.27466,,,
179540.484,,-0.05493,-0.02393,-0.96216,0.03052,0.39673,0.12207,2.6,43.1,21.9
179540.489,,-0.05518,-0.02124,-0.95728,0.09155,0.57983,0.15259,,,
179540.494,,-0.05200,-0.02246,-0.95532,0.06104,0.64087,0.18311,,,
179540.499,,-0.05396,-0.02393,-0.95679,0.00000,0.51880,-0.03052,,,
179540.504,,-0.05542,-0.02246,-0.95874,0.03052,0.48828,0.06104,,,
179540.509,,-0.05298,-0.02124,-0.96411,-0.09155,0.42725,0.15259,,,
179540.514,,-0.05566,-0.02271,-0.95850,0.06104,0.45776,0.03052,,,
179540.519,,-0.05591,-0.02539,-0.95410,0.06104,0.39673,0.09155,,,
179540.524,,-0.05688,-0.02100,-0.95557,0.03052,0.42725,0.00000,-0.4,42.1,21.7
179540.529,,-0.05640,-0.02271,-0.95825,0.12207,0.42725,0.06104,,,
179540.533,,-0.05762,-0.02490,-0.96216,0.15259,0.51880,0.09155,,,
179540.538,,-0.05615,-0.02295,-0.95996,0.09155,0.48828,0.03052,,,
179540.543,,-0.05518,-0.02319,-0.95972,0.09155,0.54932,0.15259,,,
179540.548,,-0.05469,-0.02295,-0.95630,-0.03052,0.45776,-0.06104,,,
179540.553,,-0.05493,-0.01929,-0.95996,0.06104,0.30518,0.09155,,,
179540.558,,-0.05396,-0.01953,-0.95557,0.03052,0.42725,0.09155,,,
179540.563,,-0.05469,-0.01978,-0.95728,0.03052,0.45776,0.09155,1.1,42.1,21.7
179540.568,,-0.05640,-0.02344,-0.95776,0.09155,0.39673,0.18311,,,
179540.573,,-0.05640,-0.02393,-0.95605,0.09155,0.45776,0.09155,,,
179540.578,,-0.05542,-0.02173,-0.95776,-0.03052,0.54932,0.06104,,,
179540.583,,-0.05493,-0.02466,-0.95850,-0.03052,0.39673,0.21362,,,
179540.588,,-0.05591,-0.02222,-0.95239,-0.03052,0.42725,0.06104,,,
179540.593,,-0.05664,-0.02344,-0.95923,0.18311,0.51880,-0.03052,,,
179540.598,,-0.05737,-0.02344,-0.95923,0.12207,0.48828,0.06104,,,
179540.603,,-0.05542,-0.02368,-0.95435,0.09155,0.42725,0.06104,2.1,42.6,21.4
179540.608,,-0.05566,-0.02148,-0.96313,0.15259,0.42725,0.03052,,,
179540.613,,-0.05615,-0.02026,-0.96191,0.15259,0.48828,0.00000,,,
179540.618,,-0.05640,-0.02246,-0.96094,0.15259,0.42725,0.15259,,,
179540.623,,-0.05640,-0.02100,-0.96313,0.06104,0.45776,0.03052,,,
179540.628,,-0.05640,-0.02197,-0.95923,0.06104,0.48828,0.06104,,,
179540.633,,-0.05615,-0.02441,-0.95850,0.00000,0.51880,0.06104,,,
179540.638,,-0.05347,-0.02368,-0.96338,0.15259,0.61035,0.18311,,,
179540.643,,-0.05469,-0.02710,-0.96411,0.03052,0.42725,0.09155,-0.4,42.1,21.7
179540.648,,-0.05420,-0.02246,-0.95654,0.12207,0.42725,0.03052,,,
179540.653,,-0.05493,-0.02148,-0.95752,0.12207,0.45776,0.15259,,,
179540.658,,-0.05713,-0.02124,-0.95190,0.09155,0.39673,0.12207,,,
179540.663,,-0.05786,-0.02417,-0.95728,0.06104,0.45776,0.12207,,,
179540.668,,-0.05396,-0.02368,-0.95776,0.06104,0.48828,0.18311,,,
179540.672,,-0.05371,-0.02075,-0.95923,0.24414,0.61035,0.03052,,,
179540.677,,-0.05786,-0.02026,-0.95703,0.09155,0.57983,0.06104,,,
179540.682,,-0.05688,-0.02002,-0.95801,0.03052,0.51880,0.06104,2.1,43.1,22.1
179540.687,,-0.05493,-0.02393,-0.95996,-0.03052,0.48828,0.09155,,,
179540.692,,-0.05444,-0.02393,-0.96069,0.00000,0.24414,-0.03052,,,
179540.697,,-0.05615,-0.02319,-0.95801,0.09155,0.48828,0.06104,,,
179540.702,,-0.05664,-0.02612,-0.95996,0.12207,0.48828,0.12207,,,
179540.707,,-0.05566,-0.02441,-0.96167,0.12207,0.45776,0.09155,,,
179540.712,,-0.05688,-0.02466,-0.96021,0.12207,0.45776,0.30518,,,
179540.717,,-0.05859,-0.02197,-0.95898,0.09155,0.48828,0.21362,,,
179540.722,,-0.05566,-0.02173,-0.95972,0.18311,0.39673,0.06104,2.1,42.6,21.8
179540.727,,-0.05127,-0.02344,-0.95801,0.03052,0.39673,0.15259,,,
179540.732,,-0.05347,-0.02441,-0.95850,0.03052,0.48828,0.09155,,,
179540.737,,-0.05273,-0.02100,-0.95923,0.00000,0.57983,0.09155,,,
179540.742,,-0.05444,-0.01978,-0.95752,0.03052,0.39673,0.09155,,,
179540.747,,-0.05713,-0.02246,-0.95947,0.09155,0.45776,0.03052,,,
179540.752,,-0.05493,-0.02490,-0.95703,0.15259,0.57983,0.12207,,,
179540.757,,-0.05493,-0.02026,-0.96143,0.06104,0.42725,0.12207,,,
179540.762,,-0.05493,-0.02441,-0.95728,-0.03052,0.45776,0.18311,-0.9,41.6,22.1
179540.767,,-0.05664,-0.02319,-0.95703,0.12207,0.42725,0.03052,,,
179540.772,,-0.05518,-0.02344,-0.95557,-0.03052,0.42725,0.06104,,,
179540.777,,-0.05566,-0.02417,-0.95825,0.03052,0.45776,0.15259,,,
179540.782,,-0.05542,-0.02319,-0.96069,0.06104,0.48828,0.18311,,,
179540.787,,-0.05664,-0.02124,-0.95679,0.09155,0.42725,0.21362,,,
179540.792,,-0.05469,-0.02026,-0.96021,0.12207,0.45776,0.12207,,,
179540.797,,-0.05518,-0.02490,-0.95703,0.12207,0.48828,0.06104,,,
179540.802,,-0.05640,-0.02148,-0.95874,0.18311,0.51880,0.06104,1.1,42.6,22.1
179540.807,,-0.05566,-0.02222,-0.96069,0.21362,0.57983,0.06104,,,
179540.811,,-0.05493,-0.02417,-0.95850,0.12207,0.61035,0.09155,,,
179540.816,,-0.05615,-0.02124,-0.95801,0.09155,0.39673,0.06104,,,
179540.821,,-0.05688,-0.01855,-0.95874,0.06104,0.36621,0.00000,,,
179540.826,,-0.05640,-0.02124,-0.96191,0.00000,0.57983,0.03052,,,
179540.831,,-0.05420,-0.02124,-0.96191,0.00000,0.51880,0.03052,,,
179540.836,,-0.05176,-0.02441,-0.95898,0.15259,0.39673,0.06104,,,
179540.841,,-0.05859,-0.02222,-0.95605,0.09155,0.51880,0.06104,-0.4,42.1,21.6
179540.846,,-0.05542,-0.02100,-0.95801,0.06104,0.48828,0.12207,,,
179540.851,,-0.05444,-0.02002,-0.96094,0.06104,0.33569,0.03052,,,
179540.856,,-0.05542,-0.02441,-0.95947,-0.03052,0.45776,0.00000,,,
179540.861,,-0.05493,-0.02173,-0.95752,0.00000,0.39673,0.03052,,,
179540.866,,-0.05591,-0.01929,-0.96069,0.09155,0.51880,0.06104,,,
179540.871,,-0.05664,-0.02319,-0.96118,0.09155,0.54932,0.09155,,,
179540.876,,-0.05664,-0.02148,-0.95435,0.09155,0.45776,0.09155,,,
179540.881,,-0.05664,-0.02368,-0.95776,0.12207,0.39673,0.15259,1.6,42.1,21.8
179540.886,,-0.05713,-0.01929,-0.95728,0.15259,0.42725,0.12207,,,
179540.891,,-0.05737,-0.02441,-0.96021,0.09155,0.54932,0.12207,,,
179540.896,,-0.05664,-0.02612,-0.95703,0.15259,0.51880,0.09155,,,
179540.901,,-0.05469,-0.02173,-0.96118,0.03052,0.48828,0.15259,,,
179540.906,,-0.05615,-0.02222,-0.96265,0.03052,0.33569,0.12207,,,
179540.911,,-0.05469,-0.02466,-0.95801,0.18311,0.45776,0.06104,,,
179540.916,,-0.05591,-0.02393,-0.95728,0.12207,0.48828,0.00000,,,
179540.921,,-0.05640,-0.02490,-0.95947,0.12207,0.61035,0.09155,0.6,43.1,21.3
179540.926,,-0.05273,-0.02197,-0.96021,0.09155,0.51880,0.12207,,,
179540.931,,-0.05469,-0.02197,-0.95972,0.00000,0.36621,0.03052,,,
179540.936,,-0.05518,-0.02222,-0.95654,0.06104,0.61035,0.09155,,,
179540.941,,-0.05518,-0.02466,-0.96069,0.00000,0.54932,0.03052,,,
179540.946,,-0.05737,-0.02246,-0.95947,0.00000,0.48828,-0.03052,,,
179540.950,,-0.05444,-0.02222,-0.95703,0.00000,0.42725,0.18311,,,
179540.955,,-0.05420,-0.02271,-0.95898,-0.03052,0.39673,0.09155,,,
179540.960,,-0.05591,-0.02319,-0.96191,0.12207,0.45776,0.12207,0.6,42.1,21.8
179540.965,,-0.05469,-0.02197,-0.96021,0.03052,0.42725,0.12207,,,
179540.970,,-0.05713,-0.02344,-0.95752,-0.06104,0.45776,0.21362,,,
179540.975,,-0.05688,-0.02075,-0.95898,0.06104,0.54932,0.12207,,,
179540.980,,-0.05640,-0.02417,-0.95850,0.03052,0.61035,0.06104,,,
179540.985,,-0.05249,-0.02612,-0.95850,0.00000,0.51880,0.03052,,,
179540.990,,-0.05591,-0.02246,-0.96143,-0.06104,0.51880,0.06104,,,
179540.995,,-0.05713,-0.02173,-0.96289,0.06104,0.42725,0.12207,,,
179541.000,,-0.05420,-0.02075,-0.95972,0.06104,0.48828,0.06104,-0.4,41.6,21.8
179541.005,,-0.05640,-0.02026,-0.96191,0.18311,0.61035,0.06104,,,
179541.010,,-0.05786,-0.01904,-0.95972,0.00000,0.48828,0.09155,,,
179541.015,,-0.05615,-0.02173,-0.95776,0.00000,0.39673,0.09155,,,
179541.020,,-0.05591,-0.01880,-0.95825,-0.18311,0.39673,0.06104,,,
179541.025,,-0.05640,-0.01855,-0.96069,0.03052,0.42725,-0.06104,,,
179541.030,,-0.05615,-0.02368,-0.95972,0.06104,0.48828,-0.09155,,,
179541.035,,-0.05737,-0.02148,-0.96167,-0.03052,0.51880,0.00000,,,
179541.040,,-0.05688,-0.02124,-0.95752,0.06104,0.42725,0.03052,0.1,43.1,21.6
179541.045,,-0.05347,-0.02075,-0.95752,0.00000,0.27466,0.03052,,,
179541.050,,-0.05566,-0.02197,-0.95947,0.06104,0.42725,0.09155,,,
179541.055,,-0.05811,-0.02100,-0.96191,0.03052,0.48828,0.06104,,,
179541.060,,-0.05640,-0.02466,-0.96118,0.15259,0.42725,0.09155,,,
179541.065,,-0.05713,-0.02368,-0.96069,0.06104,0.51880,0.03052,,,
179541.070,,-0.05566,-0.02539,-0.95752,0.09155,0.42725,0.03052,,,
179541.075,,-0.05396,-0.02539,-0.95898,0.00000,0.30518,0.06104,,,
179541.080,,-0.05420,-0.02026,-0.96143,0.03052,0.36621,0.06104,0.1,43.6,21.9
179541.085,,-0.05713,-0.02075,-0.96094,0.15259,0.57983,0.12207,,,
179541.089,,-0.05273,-0.01904,-0.95801,0.12207,0.57983,0.12207,,,
179541.094,,-0.05518,-0.02441,-0.95996,0.06104,0.45776,0.03052,,,
179541.099,,-0.05688,-0.02148,-0.96362,0.09155,0.36621,0.06104,,,
179541.104,,-0.05469,-0.02295,-0.95947,0.09155,0.54932,0.03052,,,
179541.109,,-0.05322,-0.02124,-0.95874,0.06104,0.45776,0.12207,,,
179541.114,,-0.05762,-0.02026,-0.95923,0.12207,0.45776,0.12207,,,
179541.119,,-0.05493,-0.02319,-0.95801,0.09155,0.45776,0.15259,0.6,43.1,21.9
179541.124,,-0.05664,-0.02441,-0.95508,0.00000,0.51880,0.12207,,,
179541.129,,-0.05640,-0.02075,-0.95654,0.06104,0.45776,0.03052,,,
179541.134,,-0.05762,-0.01978,-0.96118,0.06104,0.51880,0.15259,,,
179541.139,,-0.05664,-0.02173,-0.95996,0.15259,0.45776,0.12207,,,
179541.144,,-0.05615,-0.02393,-0.96143,0.06104,0.33569,0.09155,,,
179541.149,,-0.05518,-0.02368,-0.96191,0.06104,0.36621,0.00000,,,
179541.154,,-0.05591,-0.02295,-0.96118,0.03052,0.45776,0.12207,,,
179541.159,,-0.05713,-0.02148,-0.95728,0.06104,0.42725,0.09155,0.1,40.1,22.2
179541.164,,-0.05884,-0.02222,-0.95776,0.18311,0.54932,0.18311,,,
179541.169,,-0.05811,-0.01978,-0.95850,0.18311,0.45776,0.15259,,,
179541.174,,-0.05591,-0.02612,-0.96021,0.09155,0.45776,0.06104,,,
179541.179,,-0.05566,-0.02661,-0.95898,0.12207,0.42725,0.03052,,,
179541.184,,-0.05664,-0.02441,-0.96021,0.12207,0.54932,0.12207,,,
179541.189,,-0.05591,-0.02441,-0.95581,0.12207,0.61035,0.21362,,,
179541.194,,-0.05347,-0.02148,-0.95923,0.06104,0.48828,0.21362,,,
179541.199,,-0.05444,-0.02173,-0.96338,0.00000,0.54932,0.18311,2.1,43.1,21.9
179541.204,,-0.05786,-0.02173,-0.96094,0.03052,0.70190,0.09155,,,
179541.209,,-0.05493,-0.01978,-0.96021,0.12207,0.54932,0.12207,,,
179541.214,,-0.05664,-0.02344,-0.96021,0.06104,0.36621,0.12207,,,
179541.219,,-0.05688,-0.02466,-0.95825,0.03052,0.39673,0.09155,,,
179541.224,,-0.05713,-0.02271,-0.96265,0.09155,0.54932,0.03052,,,
179541.228,,-0.05542,-0.01953,-0.95972,0.06104,0.54932,0.12207,,,
179541.233,,-0.05566,-0.02466,-0.95630,0.03052,0.54932,0.18311,,,
179541.238,,-0.05615,-0.02026,-0.95557,-0.09155,0.36621,0.06104,0.6,42.6,21.7
179541.243,,-0.05566,-0.02246,-0.95996,0.09155,0.54932,-0.06104,,,
179541.248,,-0.05469,-0.02393,-0.96021,0.06104,0.54932,0.00000,,,
179541.253,,-0.05469,-0.02002,-0.95972,0.00000,0.51880,0.12207,,,
179541.258,,-0.05298,-0.02295,-0.95801,-0.06104,0.48828,0.12207,,,
179541.263,,-0.05542,-0.02271,-0.96021,0.00000,0.42725,0.15259,,,
179541.268,,-0.05493,-0.02344,-0.96191,0.09155,0.48828,0.06104,,,
179541.273,,-0.05420,-0.02197,-0.96094,0.09155,0.51880,0.09155,,,
179541.278,,-0.05371,-0.01978,-0.96069,0.03052,0.36621,0.24414,1.1,41.1,21.4
179541.283,,-0.05566,-0.02271,-0.95728,-0.03052,0.39673,0.09155,,,
179541.288,,-0.05273,-0.02441,-0.95972,0.06104,0.45776,-0.03052,,,
179541.293,,-0.05322,-0.02173,-0.95850,0.09155,0.39673,0.03052,,,
179541.298,,-0.05542,-0.02051,-0.95532,0.09155,0.48828,0.03052,,,
179541.303,,-0.05493,-0.02319,-0.95801,0.00000,0.57983,0.09155,,,
179541.308,,-0.05518,-0.02368,-0.95947,0.03052,0.45776,0.12207,,,
179541.313,,-0.05664,-0.02319,-0.96094,0.09155,0.61035,0.00000,,,
179541.318,,-0.05444,-0.02173,-0.96069,0.15259,0.51880,0.09155,0.1,41.1,21.7
179541.323,,-0.05566,-0.02026,-0.95605,0.12207,0.42725,0.06104,,,
179541.328,,-0.05688,-0.02466,-0.95410,0.09155,0.39673,0.03052,,,
179541.333,,-0.05469,-0.02173,-0.96118,0.03052,0.48828,0.12207,,,
179541.338,,-0.05469,-0.02246,-0.96362,0.15259,0.54932,0.09155,,,
179541.343,,-0.05469,-0.02148,-0.95850,0.06104,0.48828,0.18311,,,
179541.348,,-0.05591,-0.02222,-0.95532,0.03052,0.33569,0.18311,,,
179541.353,,-0.05591,-0.02173,-0.96216,0.09155,0.48828,0.09155,,,
179541.358,,-0.05640,-0.02319,-0.95923,0.18311,0.45776,0.09155,-0.9,40.1,21.8
179541.363,,-0.05420,-0.02271,-0.95825,0.06104,0.48828,0.03052,,,
179541.368,,-0.05566,-0.02368,-0.96338,0.12207,0.51880,0.12207,,,
179541.372,,-0.05859,-0.02075,-0.95679,0.03052,0.51880,0.09155,,,
179541.377,,-0.05469,-0.02197,-0.95361,0.09155,0.57983,0.00000,,,
179541.382,,-0.05713,-0.02319,-0.95947,0.15259,0.51880,0.09155,,,
179541.387,,-0.05762,-0.01978,-0.96143,0.00000,0.48828,0.03052,,,
179541.392,,-0.05615,-0.02222,-0.96118,0.03052,0.51880,0.00000,,,
179541.397,,-0.05322,-0.02197,-0.95679,0.06104,0.36621,0.09155,0.1,41.1,21.2
179541.402,,-0.05713,-0.02222,-0.96069,0.03052,0.45776,0.06104,,,
179541.407,,-0.05762,-0.02124,-0.96021,0.06104,0.48828,0.09155,,,
179541.412,,-0.05566,-0.02197,-0.96045,0.03052,0.45776,0.09155,,,
179541.417,,-0.05713,-0.02417,-0.96069,0.00000,0.48828,0.09155,,,
179541.422,,-0.05566,-0.02393,-0.95898,0.09155,0.42725,0.09155,,,
179541.427,,-0.05591,-0.02100,-0.96191,0.06104,0.42725,0.03052,,,
179541.432,,-0.05664,-0.02173,-0.95825,0.09155,0.45776,0.12207,,,
179541.437,,-0.05298,-0.02441,-0.96265,0.12207,0.48828,0.12207,-0.9,42.6,21.8
179541.442,,-0.05591,-0.02124,-0.95923,0.06104,0.48828,0.09155,,,
179541.447,,-0.05688,-0.02148,-0.96094,0.06104,0.51880,0.12207,,,
179541.452,,-0.05688,-0.02295,-0.96094,0.15259,0.45776,0.09155,,,
179541.457,,-0.05591,-0.02344,-0.95923,0.09155,0.54932,0.18311,,,
179541.462,,-0.05591,-0.02393,-0.95703,0.03052,0.54932,0.21362,,,
179541.467,,-0.05347,-0.02173,-0.96167,-0.09155,0.39673,0.09155,,,
179541.472,23.309,-0.05811,-0.01978,-0.96118,-0.09155,0.39673,0.15259,,,
179541.477,,-0.05713,-0.02026,-0.95898,0.06104,0.39673,0.09155,0.1,42.1,22.1
179541.482,,-0.05664,-0.01831,-0.95898,0.06104,0.45776,-0.03052,,,
179541.487,,-0.05420,-0.02197,-0.96069,0.03052,0.27466,-0.03052,,,
179541.492,,-0.05518,-0.02051,-0.96216,0.03052,0.36621,0.09155,,,
179541.497,,-0.05713,-0.02441,-0.96265,0.09155,0.45776,0.03052,,,
179541.502,,-0.05688,-0.02368,-0.96021,0.03052,0.48828,0.12207,,,
179541.507,,-0.05371,-0.02417,-0.95825,0.15259,0.54932,0.09155,,,
179541.511,,-0.05786,-0.02124,-0.95581,0.06104,0.36621,0.06104,,,
179541.516,,-0.05762,-0.02295,-0.95972,0.06104,0.42725,0.06104,1.1,40.6,21.8
179541.521,,-0.05688,-0.02490,-0.96094,0.09155,0.45776,0.03052,,,
179541.526,,-0.05591,-0.02319,-0.96143,0.06104,0.42725,0.12207,,,
179541.531,,-0.05493,-0.02246,-0.96167,0.21362,0.51880,0.09155,,,
179541.536,,-0.05640,-0.02441,-0.96118,0.06104,0.45776,0.09155,,,
179541.541,,-0.05591,-0.02319,-0.95825,-0.03052,0.51880,0.18311,,,
179541.546,,-0.05591,-0.02148,-0.95874,0.12207,0.51880,0.09155,,,
179541.551,,-0.05615,-0.02124,-0.96265,0.15259,0.42725,0.03052,,,
179541.556,,-0.05640,-0.01978,-0.95898,0.00000,0.51880,0.09155,0.6,41.1,21.8
179541.561,,-0.05615,-0.02490,-0.95972,-0.12207,0.61035,0.00000,,,
179541.566,,-0.05713,-0.02246,-0.95703,0.03052,0.48828,0.06104,,,
179541.571,,-0.05786,-0.02466,-0.95898,-0.03052,0.48828,0.12207,,,
179541.576,,-0.05811,-0.02222,-0.95605,0.09155,0.36621,0.06104,,,
179541.581,,-0.05713,-0.02319,-0.95581,0.00000,0.39673,0.00000,,,
179541.586,,-0.05811,-0.02490,-0.95874,0.18311,0.54932,0.09155,,,
179541.591,,-0.05713,-0.02148,-0.96094,0.09155,0.54932,0.12207,,,
179541.596,,-0.05469,-0.02026,-0.95776,0.06104,0.42725,0.12207,1.1,41.6,22.2
179541.601,,-0.05444,-0.02173,-0.95557,0.12207,0.51880,0.15259,,,
179541.606,,-0.05884,-0.02173,-0.96045,0.06104,0.45776,0.09155,,,
179541.611,,-0.05640,-0.02124,-0.95898,0.15259,0.54932,0.06104,,,
179541.616,,-0.05737,-0.02222,-0.95996,0.06104,0.48828,0.18311,,,
179541.621,,-0.05762,-0.02222,-0.96094,0.18311,0.36621,0.12207,,,
179541.626,,-0.05493,-0.02368,-0.95923,0.03052,0.48828,-0.03052,,,
179541.631,,-0.05493,-0.02393,-0.95874,0.06104,0.54932,0.12207,,,
179541.636,,-0.05737,-0.01709,-0.95996,0.18311,0.51880,0.09155,0.6,44.1,22.1
179541.641,,-0.05591,-0.02393,-0.95923,0.09155,0.45776,0.12207,,,
179541.646,,-0.05396,-0.02026,-0.96167,0.06104,0.45776,0.06104,,,
179541.650,,-0.05566,-0.02075,-0.95996,-0.03052,0.48828,0.12207,,,
179541.655,,-0.05786,-0.02515,-0.96191,0.09155,0.45776,0.18311,,,
179541.660,,-0.05859,-0.02637,-0.95825,0.12207,0.45776,0.06104,,,
179541.665,,-0.05420,-0.02051,-0.95801,0.00000,0.51880,0.06104,,,
179541.670,,-0.05737,-0.02222,-0.95874,0.09155,0.42725,0.06104,,,
179541.675,,-0.05835,-0.02344,-0.95825,0.15259,0.39673,0.06104,1.1,42.6,22.1
179541.680,,-0.05591,-0.02124,-0.95923,0.06104,0.27466,0.18311,,,
179541.685,,-0.05542,-0.02075,-0.96045,0.06104,0.42725,0.06104,,,
179541.690,,-0.05469,-0.02271,-0.95898,0.18311,0.45776,0.15259,,,
179541.695,,-0.05591,-0.02368,-0.95850,0.15259,0.45776,0.03052,,,
179541.700,,-0.05786,-0.02246,-0.96362,0.06104,0.42725,0.09155,,,
179541.705,,-0.05713,-0.02441,-0.95898,0.09155,0.51880,0.09155,,,
179541.710,,-0.05493,-0.01855,-0.95801,0.06104,0.64087,-0.03052,,,
179541.715,,-0.05518,-0.02295,-0.95972,0.18311,0.57983,0.09155,1.6,42.6,21.9
179541.720,,-0.05225,-0.02295,-0.95776,0.15259,0.61035,0.18311,,,
179541.725,,-0.05542,-0.02222,-0.95752,0.15259,0.48828,0.15259,,,
179541.730,,-0.05688,-0.02319,-0.95654,0.06104,0.42725,0.12207,,,
179541.735,,-0.05396,-0.02271,-0.95923,0.03052,0.48828,0.09155,,,
179541.740,,-0.05688,-0.02490,-0.95752,0.06104,0.57983,0.06104,,,
179541.745,,-0.05591,-0.02490,-0.95703,0.12207,0.42725,0.09155,,,
