PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
2275,333242.615,1964275.603,17.75949465,-64.57294375,-41.569, ,1.520
2276,333242.092,1964276.351,17.75950136,-64.57294874,-41.518, ,1.550
2277,333241.459,1964276.985,17.75950704,-64.57295476,-41.404, ,1.720
2278,333240.744,1964277.568,17.75951226,-64.57296154,-41.409, ,1.640
2279,333239.985,1964278.317,17.75951897,-64.57296876,-41.491, ,1.510
2280,333239.169,1964279.016,17.75952522,-64.57297651,-41.523, ,1.480
2281,333238.519,1964279.835,17.75953257,-64.57298271,-41.649, ,1.460
2282,333237.964,1964280.655,17.75953994,-64.57298800,-41.504, ,1.610
2283,333237.133,1964281.250,17.75954525,-64.57299589,-41.320, ,1.640
2284,333236.191,1964281.667,17.75954895,-64.57300480,-41.371, ,1.850
2285,333235.031,1964282.242,17.75955406,-64.57301579,-41.422, ,1.910
2286,333234.119,1964282.639,17.75955758,-64.57302442,-41.428, ,1.860
2287,333233.531,1964283.066,17.75956139,-64.57303000,-41.554, ,1.790
2288,333232.910,1964283.743,17.75956746,-64.57303591,-41.538, ,1.550
2289,333231.877,1964284.558,17.75957475,-64.57304571,-41.519, ,1.820
2290,333231.368,1964285.492,17.75958315,-64.57305059,-41.642, ,1.700
2291,333230.866,1964286.466,17.75959191,-64.57305540,-41.527, ,1.770
2292,333230.372,1964287.347,17.75959983,-64.57306012,-41.615, ,1.800
2293,333229.863,1964288.402,17.75960932,-64.57306501,-41.563, ,1.720
2294,333229.460,1964289.313,17.75961753,-64.57306888,-41.461, ,2.030
2295,333229.031,1964290.142,17.75962498,-64.57307299,-41.544, ,1.820
2296,333228.659,1964290.966,17.75963240,-64.57307656,-41.541, ,1.830
2297,333228.304,1964291.745,17.75963941,-64.57307997,-41.564, ,1.770
2298,333227.860,1964292.439,17.75964565,-64.57308421,-41.508, ,1.760
2299,333227.429,1964293.148,17.75965202,-64.57308833,-41.552, ,1.800
2300,333227.054,1964293.927,17.75965903,-64.57309193,-41.533, ,1.760
2301,333226.664,1964294.679,17.75966580,-64.57309567,-41.475, ,1.850
2302,333226.217,1964295.458,17.75967280,-64.57309995,-41.524, ,1.790
2303,333225.710,1964296.210,17.75967956,-64.57310479,-41.498, ,1.720
2304,333225.274,1964296.940,17.75968612,-64.57310896,-41.366, ,1.720
2305,333224.801,1964297.567,17.75969175,-64.57311347,-41.432, ,1.790
2306,333224.181,1964298.206,17.75969748,-64.57311936,-41.522, ,1.980
2307,333223.645,1964298.991,17.75970453,-64.57312448,-41.483, ,1.940
2308,333222.931,1964299.359,17.75970780,-64.57313124,-41.353, ,2.060
2309,333222.186,1964299.815,17.75971187,-64.57313830,-41.518, ,1.890
2310,333221.332,1964300.331,17.75971646,-64.57314640,-41.485, ,1.910
2311,333220.630,1964300.885,17.75972142,-64.57315306,-41.605, ,1.950
2312,333219.914,1964301.472,17.75972666,-64.57315986,-41.561, ,1.890
2313,333219.128,1964301.953,17.75973095,-64.57316731,-41.479, ,1.700
2314,333218.325,1964302.286,17.75973390,-64.57317491,-41.550, ,1.720
2315,333217.551,1964302.631,17.75973696,-64.57318223,-41.518, ,1.860
2316,333216.865,1964303.202,17.75974207,-64.57318875,-41.539, ,1.690
2317,333216.073,1964303.610,17.75974569,-64.57319625,-41.410, ,2.010
