pid,UTMx,UTMy,h
2038,327508.624976,1967799.804420,-38.819000
2039,327509.210103,1967800.030659,-38.801000
2040,327509.776934,1967800.347814,-38.831000
2041,327510.347359,1967800.712529,-38.777000
2042,327511.147767,1967800.943540,-38.843000
2043,327511.536674,1967801.284375,-38.796000
2044,327512.109726,1967801.463128,-38.975000
2045,327512.723039,1967801.882810,-39.131000
2046,327513.079559,1967802.279265,-38.895000
2047,327513.518444,1967802.514521,-39.137000
2048,327513.774105,1967803.018103,-38.880000
2049,327514.155709,1967803.250536,-38.755000
2050,327514.639754,1967803.313849,-38.720000
2051,327515.150076,1967803.594970,-38.753000
2052,327515.654991,1967803.863964,-38.987000
2053,327515.987392,1967804.413365,-38.854000
2054,327516.370892,1967804.742072,-38.981000
2055,327516.672280,1967805.139006,-38.839000
2056,327516.967254,1967805.407608,-38.822000
2057,327517.389835,1967805.474774,-38.969000
2058,327517.815977,1967805.707928,-38.884000
2059,327518.232821,1967805.847085,-39.032000
2060,327518.493111,1967806.273152,-38.896000
2061,327518.852719,1967806.536766,-38.873000
2062,327519.269986,1967806.724618,-38.895000
2063,327519.678988,1967807.059745,-38.797000
2064,327520.247822,1967807.119001,-38.859000
2065,327520.693111,1967807.481482,-38.985000
2066,327521.200839,1967807.830140,-38.921000
2067,327521.642756,1967808.170515,-38.945000
2068,327522.033952,1967808.652998,-38.952000
2069,327522.596135,1967809.045455,-38.945000
2070,327522.941197,1967809.343506,-38.929000
2071,327523.526416,1967809.702559,-38.876000
2072,327523.994804,1967809.916531,-38.877000
2073,327524.414332,1967810.242712,-38.866000
2074,327524.830720,1967810.451600,-38.953000
2075,327525.131414,1967810.890598,-38.894000
2076,327525.645832,1967811.155082,-39.023000
2077,327526.087208,1967811.555228,-38.774000
2078,327526.642687,1967811.786153,-38.919000
2079,327527.205324,1967812.108878,-39.053000
2080,327527.676401,1967812.632726,-38.944000
2081,327528.201662,1967812.924786,-39.090000
2082,327528.556096,1967813.447433,-38.850000
2083,327529.002978,1967813.749027,-38.891000
2084,327529.407864,1967814.098578,-38.872000
2085,327529.866792,1967814.444339,-38.883000
2086,327530.355794,1967814.712364,-38.916000
2087,327530.777970,1967815.099396,-38.842000
2088,327531.312124,1967815.194370,-38.935000
2089,327531.770295,1967815.697302,-38.892000
2090,327532.115752,1967816.040728,-38.857000
2091,327532.491881,1967816.253286,-38.964000
2092,327532.747200,1967816.595281,-38.986000
2093,327533.205509,1967816.991960,-39.024000
2094,327533.474934,1967817.493209,-38.932000
2095,327534.039595,1967817.804849,-38.852000
2096,327534.507627,1967817.977873,-38.834000
2097,327534.948804,1967818.233032,-38.815000
2098,327535.440366,1967818.307347,-38.836000
2099,327535.822488,1967818.599543,-38.827000
2100,327536.299399,1967818.696121,-38.939000
2101,327536.644471,1967818.995279,-38.854000
2102,327537.012019,1967819.318591,-39.001000
2103,327537.530864,1967819.482319,-39.013000
2104,327537.976461,1967819.880215,-38.822000
2105,327538.541206,1967819.957216,-38.959000
2106,327539.066159,1967820.213862,-38.833000
2107,327539.545902,1967820.392318,-38.872000
2108,327540.085010,1967820.447405,-38.910000
2109,327540.548653,1967820.725612,-38.901000
2110,327540.899901,1967820.759087,-38.887000
2111,327541.284305,1967820.825479,-38.860000
2112,327541.656100,1967820.905261,-38.876000
2113,327542.042006,1967821.022551,-38.877000
2114,327542.558164,1967821.121003,-38.889000
2115,327542.986416,1967821.353032,-38.972000
2116,327543.372568,1967821.620843,-38.913000
2117,327543.736669,1967821.791449,-38.886000
2118,327544.111058,1967822.170041,-38.839000
2119,327544.630900,1967822.204267,-38.844000
2120,327544.999406,1967822.393649,-38.868000
2121,327545.391217,1967822.580616,-38.849000
2122,327545.758106,1967822.705819,-38.858000
2123,327546.117809,1967822.980501,-38.791000
2124,327546.489125,1967823.004948,-38.847000
2125,327546.866141,1967823.197577,-38.849000
2126,327547.247892,1967823.324865,-38.895000
2127,327547.529053,1967823.590267,-38.944000
2128,327547.871457,1967823.826361,-38.878000
2129,327548.200741,1967824.138938,-38.912000
2130,327548.594188,1967824.392297,-38.878000
2131,327549.055548,1967824.651709,-38.906000
2132,327549.396734,1967824.991851,-38.845000
2133,327549.897148,1967825.231002,-38.879000
2134,327550.275518,1967825.579676,-38.814000
2135,327550.679574,1967825.955797,-38.912000
2136,327551.161427,1967826.133128,-38.920000
2137,327551.611383,1967826.422522,-38.757000
2138,327552.094463,1967826.496911,-38.901000
2139,327552.613122,1967826.761359,-38.970000
2140,327553.060842,1967827.037491,-38.865000
2141,327553.464840,1967827.406971,-38.909000
2142,327554.003646,1967827.549498,-38.930000
2143,327554.411664,1967827.893488,-38.902000
2144,327554.922757,1967828.141400,-38.916000
2145,327555.436839,1967828.367150,-38.809000
2146,327556.018688,1967828.582351,-38.868000
2147,327556.602431,1967828.649227,-38.849000
2148,327557.188469,1967828.980604,-38.969000
2149,327557.727755,1967829.178466,-38.842000
2150,327558.260297,1967829.332115,-38.811000
2151,327558.806855,1967829.390459,-38.899000
2152,327559.314402,1967829.596343,-38.869000
2153,327559.859541,1967829.735495,-38.902000
2154,327560.330484,1967829.877504,-38.968000
2155,327560.980039,1967830.197262,-38.920000
2156,327561.824545,1967830.622687,-38.800000
2157,327562.427913,1967830.629626,-38.807000
2158,327563.276580,1967830.801561,-38.887000
2159,327563.763461,1967831.069605,-38.926000
2160,327564.203309,1967831.293786,-38.977000
2161,327564.673403,1967831.460152,-38.900000
2162,327565.155222,1967831.755910,-38.836000
2163,327565.730080,1967831.776377,-38.809000
2164,327566.284300,1967831.862325,-38.880000
2165,327566.816873,1967831.897547,-38.912000
2166,327567.309687,1967831.993988,-38.971000
2167,327567.756769,1967832.318824,-38.880000
2168,327568.223811,1967832.377858,-38.888000
2169,327568.726906,1967832.559433,-38.904000
2170,327569.178064,1967832.620818,-38.962000
2171,327569.670740,1967832.823512,-38.867000
2172,327570.143117,1967833.008673,-38.934000
2173,327570.495687,1967833.316621,-38.845000
2174,327570.935096,1967833.368147,-38.957000
2175,327571.254683,1967833.663100,-38.796000
2176,327571.515717,1967833.686291,-38.829000
2177,327571.799764,1967833.795611,-38.897000
2178,327572.202710,1967833.921609,-38.988000
2179,327572.509507,1967834.208924,-38.848000
2180,327572.826014,1967834.393225,-38.919000
2181,327573.142300,1967834.552071,-38.869000
2182,327573.485639,1967834.773769,-38.772000
2183,327574.181504,1967834.809789,-39.145000
2184,327574.437293,1967835.206013,-38.828000
2185,327574.949142,1967835.296755,-38.935000
2186,327575.416267,1967835.487496,-38.812000
2187,327575.728680,1967835.566687,-38.737000
2188,327576.204692,1967835.437490,-38.803000
2189,327576.632358,1967835.602010,-38.861000
2190,327577.076215,1967835.799594,-38.965000
2191,327577.504636,1967836.173291,-38.878000
2192,327577.925716,1967836.434159,-38.990000
2193,327578.299720,1967836.768483,-38.858000
2194,327578.716726,1967836.926456,-38.819000
2195,327579.079465,1967837.184510,-38.854000
2196,327579.478256,1967837.320504,-38.928000
2197,327579.835348,1967837.538763,-38.947000
2198,327580.057248,1967837.939708,-38.816000
2199,327580.278854,1967838.184598,-38.919000
2200,327580.486817,1967838.567955,-38.894000
2201,327580.670232,1967838.932710,-38.863000
2202,327580.941866,1967839.322155,-38.841000
2203,327581.321693,1967839.594449,-38.824000
2204,327581.799804,1967839.829366,-38.949000
2205,327582.103301,1967840.225176,-38.898000
2206,327582.392968,1967840.615571,-38.920000
2207,327582.700096,1967840.818769,-38.915000
2208,327583.021631,1967841.093782,-38.914000
2209,327583.234300,1967841.408478,-38.792000
2210,327583.522853,1967841.670496,-38.859000
2211,327583.820300,1967841.980028,-38.808000
2212,327584.124972,1967842.144510,-38.843000
2213,327584.295831,1967842.406442,-38.999000
2214,327584.480373,1967842.778935,-38.877000
2215,327584.695167,1967842.971865,-38.833000
2216,327584.904587,1967843.278841,-38.820000
2217,327585.162629,1967843.445941,-38.884000
2218,327585.352265,1967843.672293,-38.729000
2219,327585.590467,1967843.630382,-38.929000
2220,327585.805400,1967843.961660,-38.865000
2221,327586.124229,1967844.169183,-38.929000
2222,327586.356663,1967844.562289,-38.935000
2223,327586.619886,1967844.837808,-38.861000
2224,327586.858350,1967845.070377,-38.928000
2225,327587.126307,1967845.280555,-38.863000
2226,327587.440899,1967845.366369,-38.867000
2227,327587.749225,1967845.463304,-38.824000
2228,327588.159111,1967845.533902,-38.798000
2229,327588.525500,1967845.601558,-39.005000
2230,327588.830753,1967845.955294,-38.898000
2231,327589.247941,1967846.134294,-38.991000
2232,327589.442659,1967846.579746,-38.887000
2233,327589.754095,1967846.790654,-39.018000
2234,327590.041597,1967847.053788,-38.865000
2235,327590.411027,1967847.227668,-38.814000
2236,327590.763604,1967847.292123,-38.898000
2237,327591.115323,1967847.379828,-38.825000
2238,327591.393195,1967847.388485,-38.974000
2239,327591.721258,1967847.560511,-38.936000
2240,327592.138536,1967847.627724,-38.949000
2241,327592.615371,1967847.960050,-38.961000
2242,327592.946336,1967848.099954,-39.032000
2243,327593.279284,1967848.346092,-39.049000
2244,327593.609928,1967848.571221,-38.878000
2245,327593.969654,1967848.726370,-39.008000
2246,327594.406123,1967849.050192,-38.909000
2247,327594.700504,1967849.128433,-38.947000
2248,327595.094344,1967849.427169,-38.889000
2249,327595.454261,1967849.604452,-39.010000
2250,327595.827693,1967849.750628,-38.999000
2251,327596.145595,1967849.973654,-39.041000
2252,327596.521919,1967850.086602,-39.030000
2253,327596.895523,1967850.252699,-38.993000
2254,327597.344397,1967850.295289,-38.869000
2255,327597.846426,1967850.354020,-38.987000
2256,327598.351980,1967850.452565,-38.834000
2257,327598.884245,1967850.207775,-38.901000
2258,327599.353829,1967850.315486,-38.985000
2259,327599.799153,1967850.437796,-39.037000
2260,327600.132700,1967850.630803,-38.963000
2261,327600.491265,1967850.896641,-39.068000
2262,327600.772415,1967851.160937,-39.125000
2263,327601.112165,1967851.457929,-39.023000
2264,327601.479637,1967851.406042,-39.043000
2265,327601.882677,1967851.543107,-38.895000
2266,327602.341145,1967851.469402,-39.086000
2267,327602.851924,1967851.559047,-38.801000
2268,327603.328118,1967851.450878,-38.980000
2269,327603.917103,1967851.511068,-38.989000
2270,327604.881083,1967851.653228,-38.979000
2271,327605.324680,1967851.820931,-38.982000
2272,327605.767193,1967851.863577,-38.982000
2273,327606.224016,1967851.966972,-38.989000
2274,327606.769219,1967851.869272,-38.990000
2275,327607.314390,1967851.889998,-39.026000
2276,327607.819753,1967851.966410,-39.025000
2277,327608.260798,1967852.084330,-39.129000
2278,327608.772714,1967852.182820,-38.916000
2279,327609.213373,1967852.011872,-39.085000
2280,327609.596993,1967852.110368,-38.909000
2281,327609.976521,1967852.103755,-38.900000
2282,327610.403534,1967852.193021,-38.949000
2283,327610.929563,1967852.207272,-38.976000
2284,327611.413208,1967852.346959,-38.953000
2285,327611.886910,1967852.684846,-38.913000
2286,327612.397497,1967852.752358,-39.044000
2287,327612.829088,1967853.124921,-38.968000
2288,327613.262111,1967853.296036,-39.044000
2289,327613.634891,1967853.611556,-38.960000
2290,327614.031666,1967853.759744,-38.937000
2291,327614.384732,1967853.880641,-38.971000
2292,327614.831322,1967853.904436,-39.008000
2293,327615.281348,1967854.079832,-39.092000
2294,327615.606710,1967854.307220,-38.873000
2295,327615.939099,1967854.244570,-39.038000
2296,327616.257112,1967854.602624,-39.014000
2297,327616.397728,1967854.800625,-38.995000
2298,327616.473130,1967855.058959,-38.889000
2299,327616.619829,1967855.224811,-38.991000
2300,327616.702388,1967855.574946,-38.926000
2301,327616.994077,1967855.709657,-39.016000
2302,327617.109148,1967856.018559,-38.969000
2303,327617.351128,1967856.289836,-39.092000
2304,327617.594212,1967856.688383,-38.951000
2305,327617.916748,1967856.956748,-38.995000
2306,327618.272578,1967857.151775,-38.995000
2307,327618.627837,1967857.403254,-38.924000
2308,327618.962995,1967857.537588,-39.005000
2309,327619.330881,1967857.777890,-39.038000
2310,327619.702005,1967858.024804,-39.025000
2311,327620.086835,1967858.262745,-39.013000
2312,327620.433334,1967858.482203,-38.947000
2313,327620.778771,1967858.457070,-39.011000
2314,327621.114146,1967858.738605,-38.972000
2315,327621.414897,1967858.817898,-38.973000
2316,327621.783094,1967858.971867,-38.859000
2317,327622.284527,1967858.961984,-38.980000
2318,327622.840626,1967859.020246,-39.003000
2319,327623.392397,1967859.068585,-38.917000
2320,327623.855787,1967859.073420,-39.087000
2321,327624.380862,1967859.099855,-38.920000
2322,327624.808963,1967859.192432,-39.003000
2323,327625.171197,1967859.270085,-38.895000
2324,327625.624642,1967859.228521,-39.040000
2325,327626.098717,1967859.609569,-39.014000
2326,327626.476940,1967859.697045,-38.980000
2327,327626.717908,1967859.973865,-38.917000
2328,327627.011170,1967860.045475,-39.083000
2329,327627.329210,1967860.162249,-39.063000
2330,327627.565169,1967860.350570,-39.007000
2331,327627.796199,1967860.337498,-38.989000
2332,327628.124462,1967860.288165,-39.049000
2333,327628.494568,1967860.417769,-39.005000
2334,327628.773356,1967860.409816,-38.884000
2335,327629.073478,1967860.294321,-39.010000
2336,327629.449546,1967860.255642,-38.860000
2337,327629.631427,1967860.076978,-38.951000
2338,327629.916058,1967860.009209,-38.977000
2339,327630.112918,1967860.090510,-39.077000
2340,327630.338153,1967860.142789,-39.110000
2341,327630.554198,1967860.357845,-39.041000
2342,327630.800019,1967860.460857,-38.973000
2343,327630.987341,1967860.420494,-38.968000
2344,327631.157910,1967860.404627,-39.021000
2345,327631.444230,1967860.287037,-38.873000
2346,327631.763800,1967860.213431,-39.104000
2347,327632.071070,1967860.188630,-38.857000
2348,327632.291512,1967860.055010,-38.942000
2349,327632.549268,1967860.067162,-39.034000
2350,327632.810657,1967860.131302,-38.985000
2351,327632.953061,1967860.168804,-38.946000
2352,327633.149992,1967860.136106,-38.918000
2353,327633.328876,1967860.223097,-39.035000
2354,327633.524153,1967860.366392,-38.973000
2355,327633.694981,1967860.380405,-38.932000
2356,327633.978169,1967860.512977,-39.032000
2357,327634.234472,1967860.479764,-38.969000
2358,327634.514628,1967860.507217,-39.020000
2359,327634.762108,1967860.557089,-39.130000
2360,327634.893110,1967860.624573,-38.955000
2361,327635.072382,1967860.634086,-38.954000
2362,327635.240428,1967860.571755,-38.953000
2363,327635.294514,1967860.695246,-38.992000
2364,327635.292015,1967860.773849,-39.141000
2365,327635.292552,1967860.835825,-38.941000
2366,327635.326811,1967860.996012,-39.059000
2367,327635.447805,1967861.132203,-38.974000
2368,327635.574829,1967861.107859,-39.003000
2369,327635.742060,1967861.196058,-38.943000
2370,327635.856477,1967861.185105,-39.010000
2371,327635.846360,1967861.363385,-39.023000
2372,327635.894363,1967861.519025,-38.986000
2373,327635.983148,1967861.609011,-38.977000
2374,327636.124474,1967861.888909,-38.914000
2375,327636.241626,1967861.948766,-38.983000
2376,327636.427798,1967862.264799,-38.969000
2377,327636.652343,1967862.481995,-39.032000
2378,327636.785029,1967862.621405,-38.956000
2379,327636.854400,1967863.040275,-38.943000
2380,327637.049687,1967863.184677,-38.942000
2381,327637.275734,1967863.452772,-38.992000
2382,327637.628325,1967863.641188,-38.951000
2383,327637.887009,1967863.882437,-39.077000
2384,327638.194438,1967864.242796,-38.968000
2385,327638.603974,1967864.395300,-39.036000
2386,327639.003925,1967864.665207,-38.890000
2387,327639.415111,1967864.763465,-39.079000
2388,327639.792438,1967865.114363,-38.864000
2389,327640.271347,1967865.074792,-39.041000
2390,327640.666990,1967865.336988,-38.934000
2391,327641.152899,1967865.493258,-39.040000
2392,327641.580031,1967865.718657,-39.071000
2393,327642.036715,1967865.928306,-38.936000
2394,327642.501713,1967865.996213,-39.058000
2395,327642.972506,1967866.243370,-38.904000
2396,327643.543884,1967866.229560,-38.962000
2397,327644.090052,1967866.365384,-39.026000
2398,327644.620552,1967866.406161,-38.851000
2399,327645.109656,1967866.441763,-39.128000
2400,327645.669008,1967866.630599,-39.001000
2401,327646.141810,1967866.742710,-38.887000
2402,327646.596238,1967866.692284,-39.109000
